PersonID,FirstName,LastName,OrganizationID,DocumentID,AuthorID,EmailAddress,OtherNames,FormerInstitution
2170,Yanita,Chernogorova,1065,WOS:000669565100009,,,,
2003,Tsvetelina,Kostadinova,1008,WOS:000684125900001,,,,
2448,Manlio,Vinciguerra,1067,WOS:000675987800001,,,,
2360,Peter,Ghenev,1015,WOS:000971890700007,,,,
2306,Marina,Dyankova,1035,WOS:000709355001293,,,,
2212,Hristo,Popov,1015,WOS:000978520700011,,,,
2500,Kalin,Kalchev,1015,WOS:000504849500017,,,,
2276,Tanya,Stoeva,1035,WOS:000857046602145,,,,
2187,Svetoslav,Dimitrov,1036,WOS:001363175504032,,,,
2058,Martin,Mirchev,1059,WOS:001420359700001,,,,
2590,Stoyan N.,Stoyanov,1046,WOS:001191806400001,,,,
2356,Georgi,Gerganov,1031,WOS:000850279007102,,,,
2480,Violeta,Iotova,1028,WOS:000675436600001,,,,
2206,Lilyana,Petkova,1015,WOS:000595830000023,,,,
2107,Krastena,Nikolova,1052,WOS:000736641000001,,,,
2456,Nikolinka,Yordanova,1028,WOS:000656638700505,,,,
2536,Silviya,Borisova,1062,WOS:001058804100022,,,,
2412,Yana,Tosheva,1008,WOS:001057779100001,,,,
2309,Deyan,Dzhenkov,1015,WOS:000769725400001,,,,
2105,Miglena N.,Nikolova,1045,WOS:001283137200259,,,,
2253,Stanislav,Slavchev,1005,WOS:000615596600007,,,,
2295,Thorsten R.,Doeppner,1012,WOS:000801491500001,,,,
2462,Yoto T.,Yotov,1036,WOS:001043122800217,,,,
2165,Rositsa,Chamova,1056,WOS:001420359700001,,,,
2110,Denis,Niyazi,1021,WOS:001342965600001,,,,
2489,Eliyana,Ivanova,1056,WOS:000895463401222,,,,
2409,Albena,Toneva,1056,WOS:001138534100016,,,,
2487,Yonka,Ivanova,1024,WOS:000707658000007,,,,
2295,Thorsten R.,Doeppner,1012,WOS:001042558200019,,,,
2330,Tihomir,Georgiev,1057,WOS:000998445300004,,,,
2314,Elitsa,Encheva,1035,WOS:000752831200004,,,,
2138,Emil D.,Parvanov,1067,WOS:001032441000001,,,,
2006,Ivan,Kostov,1024,WOS:001260789600013,,,,
2130,Teodorika Vitalinova,Panayotova,1025,WOS:000863680301822,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000527813600763,,,,
2468,Albena,Zlatareva,1051,WOS:001307341700001,,,,
2211,Katya,Peycheva,1047,WOS:000726375000001,,,,
2563,Mariana Zh.,Yordanova,1008,WOS:001315548100001,,,,
2431,Stefka,Valcheva-Kuzmanova,1029,WOS:001321545600001,,,,
2588,Miroslav,Stoykov,1040,WOS:001295366700009,,,,
2176,Nikolay V.,Conev,1025,WOS:000863680301822,,,,
2152,Petya,Boncheva,1059,WOS:001260796800001,,,,
2253,Stanislav,Slavchev,1005,WOS:000663431200008,,,,
2395,Oskan,Tasinov,1045,WOS:000705839200001,,,,
2025,Lubomir,Makedonski,1047,WOS:001174863100004,,,,
2306,Marina,Dyankova,1035,WOS:000857046602145,,,,
2577,Diana,Nenova,1037,WOS:001285023200011,,,,
2133,Rouzha,Pancheva,1056,WOS:001224726100001,,,,
2462,Yoto T.,Yotov,1036,WOS:000546352200001,,,,
2200,Pavlina,Peneva,1036,WOS:001224726100001,,,,
2457,Tsvetelina,Yordanova,1018,WOS:001332779402405,,,,
2420,Kaloyan,Tsochev,1028,WOS:000791212200539,,,,
2176,Nikolay V.,Conev,1025,WOS:001137472400009,,,,
2491,Nadezhda,Ivanova,1050,WOS:001340898700001,,,,
2041,Albena,Merdzhanova,1047,WOS:001338951200001,,,,
2180,Zhivka,Dancheva,1035,WOS:000857046603193,,,,
2487,Yonka,Ivanova,1024,WOS:000610131600001,,,,
2015,Ivo,Kumanov,1048,WOS:001298733400001,,,,
2176,Nikolay V.,Conev,1025,WOS:000517158700280,,,,
2122,Yuliya,Bazdarska,1028,WOS:000696302600572,,,,
2390,Zhivka,Stoykova,1021,WOS:000684125900001,,,,
2529,Desislava,Konstantinova,1040,WOS:000613951300021,,,,
2166,Borislav,Chaushev,1043,WOS:000857046603183,,,,
2554,Maya,Doychinova,1039,WOS:001315774100001,,,,
2242,Ayshe S.,Salim,1045,WOS:000706622600037,,,,
2483,Dobri,Ivanov,1046,WOS:000713710900020,,,,
2481,Martin N.,Ivanov,1012,WOS:000915522900001,,,,
2314,Elitsa,Encheva,1035,WOS:000819743000009,,,,
2252,Desislava,Simeonova,1036,WOS:000950049300001,,,,
2263,Sylvia,Stamova,1049,WOS:001138534100018,,,,
2260,Yoana,Sotirova,1050,WOS:001379827400001,,,,
2095,Sirma T.,Angelova,1042,WOS:000575514800007,,,,
2133,Rouzha,Pancheva,1056,WOS:001153778000022,,,,
2346,Emilia,Georgieva,1008,WOS:001138534100024,,,,
2063,Valentina,Miteva,1020,WOS:000779367701355,,,,
2320,Bistra,Galunska,1045,WOS:000824020600001,,,,
2193,Tsonka,Dimitrova,1046,WOS:001191806400001,,,,
2294,Svetoslav,Dobrilov,1027,WOS:000927059300001,,,,
2526,Iliyan Nikolov,Kolev,1049,WOS:000917585100001,,,,
2094,Lyudmila,Angelova,1020,WOS:000779367702477,,,,
2025,Lubomir,Makedonski,1047,WOS:000726375000001,,,,
2087,Ivan,Aleksandrov,1005,WOS:000751870800005,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000522859600002,,,,
2093,Atanas,Angelov,1036,WOS:001299980300001,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:000724100200004,,,,
2148,Yana,Bocheva,1014,WOS:000893392400436,,,,
2004,Vanya,Kostadinova,1036,WOS:000577470300007,,,,
2373,Mari,Hachmeriyan,1020,WOS:000779367702500,,,,
2171,Trifon,Chervenkov,1020,WOS:001038050500001,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:001081466400001,,,,
2094,Lyudmila,Angelova,1020,WOS:000598482602481,,,,
2317,Radina,Fuchidzhieva,1022,WOS:000587365202027,,,,
2253,Stanislav,Slavchev,1005,WOS:000533915400032,,,,
2487,Yonka,Ivanova,1024,WOS:000763940700001,,,,
2035,Desislava,Marinova,1012,WOS:001221721900003,,,,
2360,Peter,Ghenev,1015,WOS:000779036800001,,,,
2165,Rositsa,Chamova,1056,WOS:000671581700007,,,,
2591,Antoniya,Hachmeriyan,1030,WOS:001378114500002,,,,
2191,Valentina,Dimitrova,1036,WOS:000893392404422,,,,
2366,Evgeni,Grigorov,1048,WOS:000664484900003,,,,
2020,Oriana,Lo Re,1067,WOS:000722174500001,,,,
2230,Maria,Rohova,1055,WOS:001395971400020,,,,
2507,Branimir,Kanazirev,1031,WOS:000672599906026,,,,
2192,Stela,Dimitrova,1037,WOS:001103891100001,,,,
2531,Yavor,Kornovski,1007,WOS:000692197900007,,,,
2549,Boris,Valkov,1039,WOS:001376182600001,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:001117695600001,,,,
2185,Tsanka D.,Dikova,1040,WOS:000700377600037,,,,
2041,Albena,Merdzhanova,1047,WOS:000546638800258,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:001020360600001,,,,
2185,Tsanka D.,Dikova,1040,WOS:000525842000108,,,,
2480,Violeta,Iotova,1028,WOS:000672599902112,,,,
2438,Rosen Nikolov,Vasilev,1065,WOS:000659299700041,,,,
2480,Violeta,Iotova,1028,WOS:000580465900001,,,,
2094,Lyudmila,Angelova,1020,WOS:001261575300001,,,,
2270,Nadezhda,Stefanova,1015,WOS:001098996700018,,,,
2341,Stanislava K.,Georgieva,1047,WOS:001049123500001,,,,
2480,Violeta,Iotova,1028,WOS:001366024302265,,,,
2448,Manlio,Vinciguerra,1067,WOS:000719355800003,,,,
2114,Virginia,Atanasova,1059,WOS:001221386700001,,,,
2371,Viliana,Gugleva,1050,WOS:001092588200001,,,,
2171,Trifon,Chervenkov,1020,WOS:000629068300001,,,,
2264,Mona,Stancheva,1047,WOS:000546638800258,,,,
2206,Lilyana,Petkova,1015,WOS:000905594300005,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000692625300224,,,,
2063,Valentina,Miteva,1020,WOS:000519292900004,,,,
2488,Darina,Ivanova,1018,WOS:001091262802057,,,,
2041,Albena,Merdzhanova,1047,WOS:001174863100003,,,,
2253,Stanislav,Slavchev,1005,WOS:000745047300001,,,,
2238,Raya,Dimitrova,1032,WOS:000638252900002,,,,
2358,Daniela,Gerova,1014,WOS:001117695600001,,,,
2090,Velichka,Andonova,1050,WOS:000866573300001,,,,
2333,Georgi,Georgiev,1039,WOS:000654478800001,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:000998114000001,,,,
2306,Marina,Dyankova,1035,WOS:000709355001329,,,,
2448,Manlio,Vinciguerra,1067,WOS:000678975300025,,,,
2469,Aleksandar,Zlatarov,1016,WOS:001057317500001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000613042800001,,,,
2319,Sonya,Galcheva,1028,WOS:001366024300424,,,,
2454,Alexandra,Yankova,1063,WOS:000928000100001,,,,
2166,Borislav,Chaushev,1043,WOS:000709355001280,,,,
2090,Velichka,Andonova,1050,WOS:000785194800001,,,,
2172,Dariya,Chivchibashi,1030,WOS:000796888400006,,,,
2480,Violeta,Iotova,1028,WOS:001352840700015,,,,
2031,Dimitar B.,Marinov,1056,WOS:000605268703507,,,,
2150,Simona,Bogdanova-Petrova,1036,WOS:001058500204211,,,,
2409,Albena,Toneva,1056,WOS:001196534100001,,,,
2058,Martin,Mirchev,1059,WOS:001395975700019,,,,
2280,Dimo S.,Stoyanov,1012,WOS:000696635900003,,,,
2492,Nora I.,Ivanova,1022,WOS:000944205200011,,,,
2160,Milena,Bozhkova,1021,WOS:000835326900005,,,,
2385,Milena,Stoyanova,1020,WOS:001147414901371,,,,
2309,Deyan,Dzhenkov,1015,WOS:000533503000004,,,,
2165,Rositsa,Chamova,1056,WOS:001228127900001,,,,
2187,Svetoslav,Dimitrov,1036,WOS:001107398703289,,,,
2046,Silvia G.,Mihaylova,1008,WOS:000679591200001,,,,
2155,Veselin,Boyadzhiev,1028,WOS:000664681600238,,,,
2434,Desislava,Vankova,1059,WOS:001046170300001,,,,
2059,Milko B.,Mirchev,1037,WOS:000669888000002,,,,
2201,Mariya Ivanova,Penkova-Ivanova,1025,WOS:001051965000001,,,,
2148,Yana,Bocheva,1014,WOS:000811569200326,,,,
2328,Radoslav,Georgiev,1018,WOS:001091262801115,,,,
2538,Adelina,Dzhordzhanova,1032,WOS:001138534100030,,,,
2151,Stanislava,Bogomilova,1061,WOS:000613951300004,,,,
2457,Tsvetelina,Yordanova,1018,WOS:000857046603196,,,,
2515,Gabriela,Kehayova,1051,WOS:001153778000021,,,,
2319,Sonya,Galcheva,1028,WOS:000611109800007,,,,
2450,Dinnar,Yahya,1020,WOS:000779367702475,,,,
2490,Diana G.,Ivanova,1045,WOS:001044476600001,,,,
2019,Mariya,Levkova,1020,WOS:000519292900004,,,,
2426,Natalya,Usheva,1059,WOS:000738327600001,,,,
2044,Nikolay L.,Mihaylov,1055,WOS:001016468700001,,,,
2253,Stanislav,Slavchev,1024,WOS:001170045600001,,,,
2500,Kalin,Kalchev,1015,WOS:000850150800012,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000566685500008,,,,
2355,Liana,Gercheva-Kyuchukova,1037,WOS:000585051600001,,,,
2271,Tanya,Stefanova,1028,WOS:000656638700505,,,,
2180,Zhivka,Dancheva,1035,WOS:001084059702310,,,,
2414,Temenuga,Trifonova,1050,WOS:000869490100001,,,,
2480,Violeta,Iotova,1028,WOS:000844195000001,,,,
2041,Albena,Merdzhanova,1047,WOS:001191540700001,,,,
2263,Sylvia,Stamova,1049,WOS:000968158100001,,,,
2025,Lubomir,Makedonski,1047,WOS:000546638800512,,,,
2042,Ilina,Micheva,1037,WOS:001117556800001,,,,
2521,Aneliya,Klisarova,1035,WOS:000577424101314,,,,
2024,Christiana,Madjova,1039,WOS:000700377600036,,,,
2448,Manlio,Vinciguerra,1067,WOS:000926877500001,,,,
2462,Yoto T.,Yotov,1036,WOS:000587365201670,,,,
2106,Silviya P.,Nikolova,1059,WOS:000825153900001,,,,
2176,Nikolay V.,Conev,1025,WOS:000519548300006,,,,
2253,Stanislav,Slavchev,1005,WOS:000707658000007,,,,
2309,Deyan,Dzhenkov,1015,WOS:000735610700001,,,,
2028,Paraskeva,Mancheva,1061,WOS:001153778000016,,,,
2570,Nikola R.,Lazarov,1030,WOS:001365443500076,,,,
2091,Silva P.,Andonova,1022,WOS:000944205200011,,,,
2087,Ivan,Aleksandrov,1005,WOS:000822791900001,,,,
2426,Natalya,Usheva,1059,WOS:000684561600013,,,,
2016,Krasimira,Laleva,1059,WOS:000968158100001,,,,
2134,Vladimir,Panov,1039,WOS:000700377600035,,,,
2366,Evgeni,Grigorov,1048,WOS:001085448900001,,,,
2141,Stoyan P.,Pavlov,1012,WOS:000751870800007,,,,
2394,Velislava,Tasheva,1036,WOS:001109120504169,,,,
2168,Gergana,Chausheva,1014,WOS:001317905400004,,,,
2019,Mariya,Levkova,1020,WOS:000880422900011,,,,
2212,Hristo,Popov,1015,WOS:001106812600017,,,,
2165,Rositsa,Chamova,1056,WOS:001305817400001,,,,
2042,Ilina,Micheva,1037,WOS:001290945900001,,,,
2242,Ayshe S.,Salim,1045,WOS:001026513300001,,,,
2253,Stanislav,Slavchev,1005,WOS:000631294800002,,,,
2276,Tanya,Stoeva,1035,WOS:001332779404064,,,,
2480,Violeta,Iotova,1028,WOS:001091262802205,,,,
2103,Iliyana,Atanasova,1044,WOS:001153779900018,,,,
2531,Yavor,Kornovski,1007,WOS:000668196200005,,,,
2309,Deyan,Dzhenkov,1015,WOS:000812275900010,,,,
2066,Vilhelm,Mladenov,1028,WOS:000696302600329,,,,
2249,Tanya,Shivacheva,1036,WOS:000555905005005,,,,
2148,Yana,Bocheva,1014,WOS:001283137201525,,,,
2468,Albena,Zlatareva,1051,WOS:001323487600001,,,,
2360,Peter,Ghenev,1015,WOS:000821480000019,,,,
2187,Svetoslav,Dimitrov,1036,WOS:000555905005005,,,,
2353,Anelia,Gerasimova,1047,WOS:001270252200001,,,,
2385,Milena,Stoyanova,1020,WOS:000598482602481,,,,
2180,Zhivka,Dancheva,1035,WOS:000857046603210,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:000546352200001,,,,
2366,Evgeni,Grigorov,1048,WOS:001081573600001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001034949300096,,,,
2031,Dimitar B.,Marinov,1056,WOS:000704350800006,,,,
2426,Natalya,Usheva,1059,WOS:000811569200287,,,,
2531,Yavor,Kornovski,1007,WOS:000711743300001,,,,
2419,Krasimira,Tsankova,1055,WOS:000671581700016,,,,
2041,Albena,Merdzhanova,1047,WOS:000613924400004,,,,
2098,Zhivko,Apostolov,1032,WOS:000897965700409,,,,
2117,Miglena,Balcheva,1039,WOS:000700377600035,,,,
2487,Yonka,Ivanova,1024,WOS:001189949300001,,,,
2057,Stefka,Minkova,1052,WOS:000731763100003,,,,
2588,Miroslav,Stoykov,1040,WOS:000832018700151,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000641615400002,,,,
2309,Deyan,Dzhenkov,1015,WOS:000763940700001,,,,
2521,Aneliya,Klisarova,1035,WOS:001332779402403,,,,
2306,Marina,Dyankova,1035,WOS:000577424101311,,,,
2455,Pavel,Yordanov,1036,WOS:001109120504293,,,,
2426,Natalya,Usheva,1059,WOS:000643427100001,,,,
2527,Nikola,Kolev,1016,WOS:000886543600006,,,,
2265,Rositsa,Stancheva,1047,WOS:000790680200001,,,,
2509,Tsvetelina,Kanlieva,1040,WOS:001021999900001,,,,
2411,Gergana,Tosheva,1037,WOS:000613924400015,,,,
2146,Kristina,Bliznakova,1057,WOS:000753640200001,,,,
2507,Branimir,Kanazirev,1031,WOS:000722181400276,,,,
2360,Peter,Ghenev,1015,WOS:000902183200002,,,,
2106,Silviya P.,Nikolova,1059,WOS:000605373000001,,,,
2253,Stanislav,Slavchev,1005,WOS:000615595400001,,,,
2268,Hari,Stefanov,1028,WOS:001100556000029,,,,
2161,Kameliya,Bratoeva,1030,WOS:000982169600003,,,,
2109,Margarita,Nikolova,1028,WOS:000598482603038,,,,
2462,Yoto T.,Yotov,1036,WOS:000830177800001,,,,
2309,Deyan,Dzhenkov,1015,WOS:000650940800003,,,,
2498,Sonya Y.,Ivanova,1049,WOS:000632878200004,,,,
2133,Rouzha,Pancheva,1056,WOS:001228127900001,,,,
2082,Gergana,Nenova,1061,WOS:001153783800007,,,,
2395,Oskan,Tasinov,1045,WOS:000859989500002,,,,
2037,Miglena,Marinova,1056,WOS:000807864600001,,,,
2526,Iliyan Nikolov,Kolev,1049,WOS:001020360600001,,,,
2200,Pavlina,Peneva,1036,WOS:000893392400436,,,,
2281,George S.,Stoyanov,1015,WOS:000823826500284,,,,
2070,Rosina,Moraliyska,1038,WOS:001083790100003,,,,
2353,Anelia,Gerasimova,1047,WOS:001337740300001,,,,
2187,Svetoslav,Dimitrov,1036,WOS:001107398706011,,,,
2019,Mariya,Levkova,1020,WOS:000779367702500,,,,
2047,Galya M.,Mihaylova,1045,WOS:000651610300001,,,,
2519,Yoana,Kiselova-Kaneva,1045,WOS:000501428100001,,,,
2140,Tsonko,Paunov,1056,WOS:001093228100001,,,,
2047,Galya M.,Mihaylova,1045,WOS:000474957400001,,,,
2343,Antoaneta,Georgieva,1029,WOS:001040496600015,,,,
2079,Mariya N.,Negreva,1036,WOS:001011280900001,,,,
2431,Stefka,Valcheva-Kuzmanova,1029,WOS:000767296200008,,,,
2236,S.,Dimitrova,1051,WOS:001138534100021,,,,
2378,Svetlana,Hristova,1017,WOS:001107398706013,,,,
2332,Delyan,Georgiev,1040,WOS:001053864800001,,,,
2001,Darina,Koseva,1026,WOS:001342721400001,,,,
2383,Ivelina,Hristova,1017,WOS:001153778000033,,,,
2151,Stanislava,Bogomilova,1061,WOS:000577928600007,,,,
2176,Nikolay V.,Conev,1025,WOS:000560368304390,,,,
2180,Zhivka,Dancheva,1035,WOS:001332779404065,,,,
2116,Antoniya,Atanassova,1012,WOS:000560262500018,,,,
2457,Tsvetelina,Yordanova,1018,WOS:000709355000139,,,,
2309,Deyan,Dzhenkov,1015,WOS:000663431200008,,,,
2063,Valentina,Miteva,1020,WOS:000598482602484,,,,
2094,Lyudmila,Angelova,1020,WOS:001147414901371,,,,
2426,Natalya,Usheva,1059,WOS:001196534100001,,,,
2499,Emilian,Kalchev,1018,WOS:001076400800024,,,,
2063,Valentina,Miteva,1020,WOS:000779367702500,,,,
2290,Maria,Dimova-Mileva,1031,WOS:000672599906025,,,,
2075,Milka A.,Nashar,1045,WOS:000474957400001,,,,
2234,Bogdan,Roussev,1045,WOS:000474957400001,,,,
2499,Emilian,Kalchev,1018,WOS:001162382500037,,,,
2122,Yuliya,Bazdarska,1028,WOS:001017030900001,,,,
2305,Nikolay,Dukov,1057,WOS:000912416500001,,,,
2253,Stanislav,Slavchev,1005,WOS:000769725400001,,,,
2025,Lubomir,Makedonski,1047,WOS:000582884700001,,,,
2414,Temenuga,Trifonova,1050,WOS:001001522000001,,,,
2007,Mariya B.,Kosturkova,1031,WOS:000845647500001,,,,
2313,Yavor,Enchev,1023,WOS:000752831200004,,,,
2110,Denis,Niyazi,1021,WOS:000835326900005,,,,
2263,Sylvia,Stamova,1049,WOS:001138534100027,,,,
2187,Svetoslav,Dimitrov,1036,WOS:000625162301261,,,,
2429,Georgi N.,Valchev,1008,WOS:000811569200298,,,,
2581,Stanislava P.,Peneva,1060,WOS:001228082200002,,,,
2141,Stoyan P.,Pavlov,1012,WOS:000684561600007,,,,
2163,George N.,Chaldakov,1012,WOS:000687885000012,,,,
2029,Rostislav,Manev,1025,WOS:000738591400001,,,,
2023,Valentina H.,Madjova,1017,WOS:001153778000011,,,,
2371,Viliana,Gugleva,1050,WOS:000785402100001,,,,
2133,Rouzha,Pancheva,1056,WOS:000895463401221,,,,
2002,Minas,Kosmidis,1019,WOS:000984044000001,,,,
2404,Miglena N.,Todorova,1045,WOS:000546352200001,,,,
2380,Darina N.,Hristova,1056,WOS:000613924400013,,,,
2480,Violeta,Iotova,1028,WOS:000521062000005,,,,
2091,Silva P.,Andonova,1022,WOS:000694886400560,,,,
2295,Thorsten R.,Doeppner,1012,WOS:001132258100001,,,,
2060,Lilyana,Mircheva,1036,WOS:000829846400010,,,,
2171,Trifon,Chervenkov,1020,WOS:000757783300001,,,,
2420,Kaloyan,Tsochev,1028,WOS:000521062000007,,,,
2373,Mari,Hachmeriyan,1020,WOS:000519292900004,,,,
2166,Borislav,Chaushev,1043,WOS:000577424101314,,,,
2273,Stanila,Stoeva,1051,WOS:000910705500001,,,,
2295,Thorsten R.,Doeppner,1012,WOS:000947494300001,,,,
2110,Denis,Niyazi,1021,WOS:000878153300441,,,,
2355,Liana,Gercheva-Kyuchukova,1037,WOS:000736413907008,,,,
2082,Gergana,Nenova,1061,WOS:000613951300012,,,,
2167,Sofiya,Chausheva,1035,WOS:001138534100012,,,,
2358,Daniela,Gerova,1014,WOS:001117556800001,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:001233530400001,,,,
2531,Yavor,Kornovski,1007,WOS:001139263200001,,,,
2306,Marina,Dyankova,1035,WOS:001332779404064,,,,
2113,Veselina,Panayotova,1047,WOS:000663076300011,,,,
2153,Boris,Borisov,1040,WOS:001358876100012,,,,
2187,Svetoslav,Dimitrov,1036,WOS:001058500205027,,,,
2090,Velichka,Andonova,1050,WOS:001379827400001,,,,
2145,Zhivko,Bliznakov,1057,WOS:000669565100009,,,,
2089,Deyan,Anakievski,1034,WOS:000504849500017,,,,
2167,Sofiya,Chausheva,1035,WOS:001220495200003,,,,
2457,Tsvetelina,Yordanova,1018,WOS:001084059703443,,,,
2188,Lyubomir,Dimitrov,1056,WOS:000830177800001,,,,
2302,Stela T.,Dragomanova,1051,WOS:000512151700044,,,,
2462,Yoto T.,Yotov,1036,WOS:000921768300608,,,,
2273,Stanila,Stoeva,1051,WOS:001020360600001,,,,
2386,Irina I.,Stoyanova,1012,WOS:000770138500119,,,,
2257,Violeta,Snegarova,1056,WOS:000704860100005,,,,
2490,Diana G.,Ivanova,1045,WOS:001271268600001,,,,
2480,Violeta,Iotova,1028,WOS:000852635700001,,,,
2425,Maria,Tzaneva,1015,WOS:000796888400006,,,,
2437,Boryana,Varbanova,1028,WOS:000857852600001,,,,
2385,Milena,Stoyanova,1020,WOS:001267314900102,,,,
2275,Stefka M.,Stoeva,1045,WOS:001117695600001,,,,
2066,Vilhelm,Mladenov,1028,WOS:001091262802057,,,,
2031,Dimitar B.,Marinov,1056,WOS:000713802502024,,,,
2018,Boyan,Lazarov,1034,WOS:000894041200002,,,,
2392,Tsvetalina,Tankova,1028,WOS:000782583500012,,,,
2370,Christina N.,Grupcheva,1026,WOS:000591686800008,,,,
2090,Velichka,Andonova,1050,WOS:000700957000001,,,,
2424,Antoaneta,Tsvetkova,1008,WOS:001138534100018,,,,
2126,Valentina,Belcheva,1048,WOS:000704350800012,,,,
2116,Antoniya,Atanassova,1012,WOS:000518803402082,,,,
2070,Rosina,Moraliyska,1038,WOS:001363175504032,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:000850279003141,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001083790100003,,,,
2360,Peter,Ghenev,1015,WOS:000766694100007,,,,
2305,Nikolay,Dukov,1057,WOS:001315548100001,,,,
2416,Mihael E.,Tsalta-Mladenov,1022,WOS:000965042200062,,,,
2511,Ara,Kaprelyan,1022,WOS:000836321900016,,,,
2225,Kameliya,Rankova,1028,WOS:000696302600571,,,,
2269,Stefan,Stefanov,1050,WOS:000723767600001,,,,
2125,Milena,Belcheva,1028,WOS:000998154700001,,,,
2041,Albena,Merdzhanova,1047,WOS:000790680200001,,,,
2196,Vladina Miroslavova,Dimitrova,1063,WOS:001384455400001,,,,
2197,Stefan,Peev,1043,WOS:001139203800001,,,,
2167,Sofiya,Chausheva,1035,WOS:000709355001280,,,,
2452,Galina,Yaneva,1046,WOS:000785980700006,,,,
2313,Yavor,Enchev,1023,WOS:001365196303178,,,,
2215,Ruslan,Popstefanov,1027,WOS:001153778000039,,,,
2320,Bistra,Galunska,1045,WOS:001117556800001,,,,
2426,Natalya,Usheva,1059,WOS:000830386000011,,,,
2483,Dobri,Ivanov,1046,WOS:000641742900012,,,,
2525,Miglena,Kolarova,1056,WOS:001153778000022,,,,
2106,Silviya P.,Nikolova,1059,WOS:000831584900001,,,,
2106,Silviya P.,Nikolova,1059,WOS:000830177800001,,,,
2168,Gergana,Chausheva,1014,WOS:000811569200287,,,,
2013,Darina,Krumova,1028,WOS:001091262802283,,,,
2272,Lyuben,Stoev,1015,WOS:001304934800001,,,,
2438,Rosen Nikolov,Vasilev,1065,WOS:000659299700027,,,,
2216,Maria A.,Radanova,1045,WOS:000474957400001,,,,
2427,Ivan H.,Vachkov,1046,WOS:000599289100001,,,,
2456,Nikolinka,Yordanova,1028,WOS:000854435702317,,,,
2176,Nikolay V.,Conev,1025,WOS:000562546800001,,,,
2499,Emilian,Kalchev,1018,WOS:001206969300020,,,,
2353,Anelia,Gerasimova,1047,WOS:001174855000001,,,,
2269,Stefan,Stefanov,1050,WOS:001047851400001,,,,
2400,Tatina,Todorova,1021,WOS:000745311400001,,,,
2093,Atanas,Angelov,1036,WOS:000621797100001,,,,
2136,Maria,Panteleeva-Popova,1054,WOS:000895463401234,,,,
2240,M.,Rushid,1044,WOS:001058804100022,,,,
2300,Yordanka,Donkova,1040,WOS:001039363300002,,,,
2057,Stefka,Minkova,1052,WOS:000700957000001,,,,
2480,Violeta,Iotova,1028,WOS:000695130500023,,,,
2031,Dimitar B.,Marinov,1056,WOS:000613924400013,,,,
2021,Emran,Lyutfi,1022,WOS:000850365500096,,,,
2393,Tsvetelina,Tarpomanova,1008,WOS:001362254600003,,,,
2490,Diana G.,Ivanova,1045,WOS:001270401800001,,,,
2212,Hristo,Popov,1015,WOS:000637891500017,,,,
2395,Oskan,Tasinov,1045,WOS:000824020600001,,,,
2205,Diana,Petkova,1036,WOS:000600971000004,,,,
2467,Maria,Zhelyazkova-Savova,1029,WOS:000593520800326,,,,
2569,Diyana,Kyuchukova A.,1030,WOS:001365443500122,,,,
2122,Yuliya,Bazdarska,1028,WOS:000742212800001,,,,
2167,Sofiya,Chausheva,1035,WOS:000857046603183,,,,
2503,Evgeniya,Kalevska,1022,WOS:001307407800001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001107398707065,,,,
2081,Galina,Nenkova,1046,WOS:001342342300001,,,,
2512,Teodora,Karamfilova,1028,WOS:000656638700505,,,,
2467,Maria,Zhelyazkova-Savova,1029,WOS:000621797100001,,,,
2476,Ivelin,Iliev,1049,WOS:001311113600001,,,,
2046,Silvia G.,Mihaylova,1008,WOS:001092365301262,,,,
2448,Manlio,Vinciguerra,1067,WOS:000772795700001,,,,
2435,Deyana Georgieva,Vankova,1045,WOS:001138534100028,,,,
2334,Anton Slavchev,Georgiev,1057,WOS:000659299700041,,,,
2340,Svetlana,Georgieva,1049,WOS:001081466400001,,,,
2326,Tsvetoslav,Georgiev,1036,WOS:001058500204211,,,,
2475,Bogomil,Iliev,1023,WOS:000957608700031,,,,
2171,Trifon,Chervenkov,1020,WOS:000523674600006,,,,
2457,Tsvetelina,Yordanova,1018,WOS:000857046603183,,,,
2249,Tanya,Shivacheva,1036,WOS:000960621100001,,,,
2231,Hristianna,Romanova,1054,WOS:000671581700007,,,,
2526,Iliyan Nikolov,Kolev,1049,WOS:001220594900001,,,,
2296,Klara G.,Dokova,1059,WOS:000831584900001,,,,
2583,Lachezar,Plachkov,1018,WOS:001304934800001,,,,
